restaurantId,osmId,name,cuisine,phone,website,municipality,address,postcode,nearResort,distanceToResort_km,latitude,longitude
3623,255579265,Villa Frainela,coffee_shop;regional;ice_cream,+39 0471 379094,https://www.valgardena.it/en/addresses/detail/base/company/selva-val-gardena/villa-frainela/FB594F188E8863B33852A4B04DE8E51C/?RequestKey=170792270365ccd50f877e2,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Dantercëpies 66,39048,Centro di fondo Vallunga,0.4,46.5585197,11.7685721
3624,255840627,Agritur Agua Biencia,regional,+39 345 2865410,https://www.agrituraguabiencia.it/,Pozza di Fassa,Località Ramon,38036,Vigo di Fassa - Ciampedie,2.4,46.4406302,11.6986822
3625,258320531,Der Unterwirt,,,,,Gudon 45,,Loipe Panider Sattel - Pista Passo Pinei,7.9,46.6484703,11.6014559
3626,258320554,Turmwirt,,,,,,,Loipe Panider Sattel - Pista Passo Pinei,7.9,46.6486048,11.6026379
3627,258670103,Bachmair,,,https://www.bachmair.bz/,Ahrntal - Valle Aurina,Kleinklausen 14,39030,Klausberg - Monte Chiusetta,1.1,46.9716727,11.9907132
3628,258812277,Brückenwirt,regional,+39 0472 836692,,,,,Brixen Plose - Plose di Bressanone,7.8,46.7414998,11.6474193
3629,258977549,Allrissalm - Malga Alberes,,,,,,,Rosskopf,7.6,46.9583562,11.341712
3630,259258409,Rifugio Ciampai,,,,,,,Dolomiti Superski,1.6,46.5555476,11.9153866
3631,259537211,"Maso ""La vecchia Quercia""",regional,+39 0461 553053,www.masovecchiaquercia.it,Sternigo,,38042,Pradis_ci,2.9,46.1442969,11.2552867
3632,259542416,Sonnalp Rein,,,,,,,Rein in Taufers - Riva di Tures,0.4,46.9544881,12.0593427
3633,259542420,Jausenstation Interederhof,regional,+390474672609,https://www.jausenstation-inderederhof.com/,,27,,Rein in Taufers - Riva di Tures,2.4,46.9418374,12.0916337
3634,259542422,Unterrieseralm,regional,,,,,,Rein in Taufers - Riva di Tures,1.5,46.9473089,12.0439105
3635,261053747,Gasthaus St. Oswald,,,,,,,Loipe Panider Sattel - Pista Passo Pinei,7.8,46.5549383,11.5217749
3636,261053761,Tschötscher Hof,regional,,,,,,Loipe Panider Sattel - Pista Passo Pinei,7.8,46.556185,11.5213867
3637,261053768,Lafogl,,,,,,,Loipe Panider Sattel - Pista Passo Pinei,7.7,46.5597933,11.521012
3638,262033991,Restaurant Ausserzoll,,,,,,,Loipe Panider Sattel - Pista Passo Pinei,4.7,46.5661285,11.559457
3639,262121200,Stella d'Italia,,+39 0464 721347,,,,,Folgaria,1.2,45.8964932,11.1950373
3640,264335763,S'Stübele,,,,,,,Falzeben 2,7.6,46.6090639,11.2380121
3641,265278106,Franzin Alm,italian;regional,+39 366 665 4150,https://www.franzinalm.com/,,Nigerstraße - Via Nigra 8d,39056,Carezza,1.6,46.4143873,11.5994024
3642,265283001,Pittbar,regional;italian,+393496791604,https://pittbar.it/,Welschnofen - Nova Levante,Karerseestraße - Strada Carezza 159,39056,Carezza,1.5,46.4079937,11.5881158
3643,265308798,Ochsenhütte - Malga Ochsen,,,,,,,30 Tschein,0.4,46.4340633,11.5969884
3644,266008316,Ristorante al Mulino,regional,+39 0461 768246,,,,,Sci Club Valcampelle ASD,4.8,46.0382265,11.5563859
3645,266024331,Rifugio Cascate di Mezzo,,,,,,,Campiglio Dolomiti di Brenta,3.2,46.2078118,10.8463698
3646,266126021,Hotel Vallesinella,,,https://www.vallesinella.it/it,,,,Campiglio Dolomiti di Brenta,3.3,46.2068697,10.8516247
3647,266158481,Ristorante Faloria,,,,,,,Ski Area Alpe Lusia,5.2,46.3767784,11.6602442
3648,266299031,agritur maso Chemela,,,,,,,Alpe Cermis,3.4,46.2906316,11.4877684
3649,267106475,Ristorante pizzeria all'Isolotto,pizza,,,,,,Sci Club Valcampelle ASD,7.5,46.0268551,11.5887521
3650,267968544,da Ugo,,,,Folgaria,Via Emilio Colpi 343,38064,Folgaria,3.4,45.9143309,11.1763317
3651,267991882,Trattoria al Fogolar,,,,Folgaria,Via Emilio Colpi 329,,Folgaria,3.4,45.9144561,11.1758571
3652,268014579,Forst Pizzeria,,,,Folgaria,Via E. Colpi 235,38064,Folgaria,3.5,45.9148307,11.1744291
3653,268014580,Scoiattolo Pizzeria,,,,Folgaria,Via E. Colpi 233,38064,Folgaria,3.5,45.9148575,11.1743319
3654,268273017,Giove Pizzeria,pizza,,,Folgaria,Via E. Colpi 39,38046,Folgaria,3.7,45.9157876,11.1726911
3655,268750438,Al Parco,,,,,,,Lait primi passi 1-2,5.7,46.0109825,11.3080656
3656,270591902,Kühberg Alm,,,,,,,Schwemmalm,3.2,46.5639648,10.9450919
3657,277547535,Radtreff Fischteich Brugg - Punto d'incontro per ciclisti Laghetto di pesca Brugg,regional,+39 347 5073870,http://radtreff-brugg.com/,Schlanders - Silandro,Brugg 10,39028,Sport Thöni,14.4,46.6117103,10.728922
3658,278003888,Baita del Neff,regional,,https://www.baitadelneff.it/,,,,Rivetta,0.3,45.9548188,11.3173814
3659,278008215,Ristorante Rivetta,,,,,,,Baby,0.1,45.9595968,11.3130802
3660,278592071,Gasthof Schwarzer Adler,regional,+39 0473 626140,http://www.schwarzer-adler-laas.com/,Laas - Lasa,Vinschgaustraße - Via Venosta 53,39023,Sport Thöni,13.4,46.6164582,10.7001169
3661,278945809,Gasthof zur Sonne,regional,+39 0473 626523,https://sonnelaas.com/,Laas - Lasa,Vinschgaustraße - Via Venosta 24,39023,Sport Thöni,13.4,46.6166298,10.700501
3662,282472059,Zwickmair Hof,austrian,,http://www.zwickmairhof.it/,Meran - Merano,Schotterwerkstraße - Via della Cava 3,39012,Falzeben 2,6.1,46.6543712,11.1791387
3663,284591081,Camping Arquin,regional,,,,,,Falzeben 2,9.4,46.6113473,11.1743876
3664,286640705,Bar Centrale,pizza,,,,,,,,46.3070673,11.118638
3665,286852617,Prissianerhof,,,,Tisens - Tesimo,Prissianerhof 76,39010,Falzeben 2,14.7,46.5549267,11.1778986
3666,286961709,Al Cipriani,regional,,,,,,Sci Club Valcampelle ASD,7.2,46.0153203,11.4450759
3667,287641421,Agritur Cazzuffi,italian,,,,,,Noleggio Sci Peio dai Maestri,2.3,46.3649398,10.6902529
3668,287931925,Pizzeria Panorama,pizza,+39 0473 617172,,Prad am Stilfser Joch - Prato allo Stelvio,Sandweg - Via Arena 11a,39026,7,9.0,46.6200491,10.5949833
3669,288351901,Prossliner Schwaige - Malga Brusamolin,regional,,,,,,Seiser Alm - Mont de Sëuc - Alpe di Siusi,3.2,46.5191794,11.5995041
3670,288822664,Restaurant am Teich,,+39 3463999629,,Prad am Stilfser Joch - Prato allo Stelvio,Kiefernhainweg - Via Pineta 115,39026,7,10.6,46.632931,10.6074304
3671,289037954,Bar Ristorante Dolomites,,,,,,,Belvedere - Col Rodella - Passo Pordoi,2.2,46.4972942,11.7650362
3672,291364717,Mariolberger Alm - Malga Mariolberg,,,,,,,Schwemmalm,9.4,46.5871877,11.0291529
3673,291746077,Malga Contrin,,,,,,,Marmolada,5.6,46.4289663,11.8176837
3674,291972948,Gasthof Waldruhe,regional,+39 0473 613093,http://www.waldruhe.it/,,,,Sport Thöni,3.7,46.5469707,10.5688387
3675,292036038,Pawigler Wirt,,,,,,,Falzeben 2,12.7,46.6212441,11.1070404
3676,292295285,Brunnerwiesen-Alm,alpine_hut,,http://www.brunnerwiesen.jimdo.com/,,,,Gsieser Tal,6.2,46.7973214,12.0959595
3677,292295313,Hochrautalm,alpine_hut,,,,,,Gsieser Tal,7.4,46.7933406,12.081415
3678,292525962,Gasthof Waldruhe,,+39 0474 710512,https://www.gasthof-waldruhe.com,Sexten - Sesto,Fraktion Außerberg - Frazione Monte di Fuori 6,39030,Drei Zinnen - Tre Cime,5.4,46.7102385,12.3498551
3679,292617627,Bergalm,,,,,,,Ratschings-Jaufen,5.0,46.8347908,11.3654865
3680,292989084,Epircher Laner Alm - Malga Epircher Laner,,,,,,,Variante Oberholz,0.3,46.3725069,11.5335225
3681,293086426,Angerguterkeller,regional,+39 0473 624092,https://hofschank-radweg-vinschgau.com/,Kastelbell-Tschars - Castelbello-Ciardes,Alte Straße - Strada Vecchia 1,39020,Schwemmalm,10.1,46.6259655,10.9036971
3682,293086434,Gasthof Pension Gstirnerhof,,+39 0473 624032,https://www.gstirnerhof.eu/,Kastelbell-Tschars - Castelbello-Ciardes,Spineidweg - Via Spineid 5,39020,Schwemmalm,10.0,46.625513,10.906304
3683,293086520,Kuppelrain,,+39 0473 624103,https://www.kuppelrain.com/,Kastelbell-Tschars - Castelbello-Ciardes,Bahnhofstraße - Via Stazione 16,39020,Schwemmalm,10.3,46.6265978,10.8975559
3684,293758316,Hofschank Pfraum,regional,,,Kastelbell-Tschars - Castelbello-Ciardes,Montalbaner Weg - Via Montalban 4,39020,Schwemmalm,10.5,46.6276633,10.8915752
3685,293821488,Lieg Alm,,+393423654343,,Deutschnofen - Nova Ponente,Schwarzenbach - Rio Nero 31,39050,Deutschnofen - Nova Ponente,1.9,46.4057598,11.4670476
3686,293908116,Rifugio Monte Agnello,,,,,,,Latemar Dolomites,2.6,46.3336659,11.5477882
3687,293908131,Weigler Schupf,regional,,,,,,Absam,0.5,46.3581766,11.5406662
3688,294167054,Pizzeria Tisene,italian;pizza,,,Tisens - Tesimo,65,39010,Falzeben 2,14.2,46.5619824,11.1701087
3689,294583272,Göflaner Alm,regional,,,,,,Sport Thöni,13.2,46.5885827,10.7376369
3690,295394101,Bar Tulot,,,,,,,Pinzolo,1.6,46.1762973,10.770863
3691,297037030,Hofschank Ortl,regional,,,Kastelbell-Tschars - Castelbello-Ciardes,11,39020,Schwemmalm,12.2,46.645492,10.9026277
3692,297037041,Hofschank Niedermair,regional,+39 0473 624091,,Kastelbell-Tschars - Castelbello-Ciardes,4,39020,Schwemmalm,11.7,46.6405228,10.9029055
3693,297037092,Trumser Alm - Malga di Trumes,regional,,,,Fuchsplattweg,,Schwemmalm,12.8,46.6501087,10.8960815
3694,297443140,Baita Passo Feudo Hütte,,,,,,,Latemar Dolomites,0.9,46.3471785,11.5594756
3695,297760877,Latschiniger Alm,,+39 333 3232859,,,,,Schwemmalm,6.1,46.5919804,10.9310727
3696,297760879,Obermarzoner Alm,,,,,,,Schwemmalm,6.2,46.5917226,10.943532
3697,298176335,Jausenstation Langwies,regional,+39 0473 667526,http://www.jausenstation-langwies.com/,Naturns - Naturno,Schießstandweg - Via Bersaglio 6,39025,Schwemmalm,13.4,46.6505193,10.989414
3698,299405778,Lyfialm,regional,+39 0473 744708,http://www.lyfialm.it,,,,Sulden am Ortler - Solda al Ortles,8.0,46.5040043,10.7033833
3699,299963433,Pizzeria ristorante Casteltesino Camping,,,,Castello Tesino,,38053,Ski Revolution,5.7,46.0677897,11.6328458
3700,300542854,Hotel Kreuzwirt,,+39 0473 667110,https://www.kreuzwirt.net,Naturns - Naturno,Hauptstraße - Via Principale 47,39025,Schwemmalm,13.8,46.6497257,11.0038963
3701,301821338,Restaurant Zollwies,regional,+39 0473 667276,,Naturns - Naturno,Bahnhofstraße - Via Stazione 70,39025,Schwemmalm,13.0,46.6413816,11.0056053
3702,302423473,Waldheim,,,,Naturns - Naturno,Dornsberger-Weg - Via Dornsberg 24,39025,Schwemmalm,13.9,46.6424021,11.0282999
3703,303063332,Pizzeria Alpenblick,pizza,+39 0473 660002,,Plaus,Bahnhofstraße - Via Stazione 24,39025,,,46.6563778,11.0413042
3704,303092742,Hofschank Brandhof,regional,+39 0473 668225,,Naturns - Naturno,Nörderberg - Monte Tramontana 51,39025,Schwemmalm,14.3,46.6368469,11.0479542
3705,303193372,Al Bus,regional,,,,Località Busarel 5,,Ski Revolution,9.2,46.1409377,11.7737092
3706,303463272,Ristorante Bar Centrale,trentina,,,,,,Brentonico,10.1,45.6944423,10.9752258
3707,303575382,Buschenschank Weis-Keller,local,+39 0471 860851,,,Joseph-von-Zallinger-Straße - Via Joseph von Zallinger 29,,Petersberg - Monte San Pietro,12.9,46.3392111,11.2389329
3708,305031400,Haideralm - Malga San Valentino,,,,,,,Schöneben - Belpiano,3.7,46.7615159,10.5044247
3709,307400975,Osteria Fiore,italian,,,,,,Pista 2 (DX),11.2,46.0284357,10.8785593
3710,307449589,Maso Maròc,,,,,,,Pista 2 (DX),11.9,46.0251563,10.8878782
3711,308442749,Gasthof Steinbock,regional,+39 0473 831495,,Glurns - Glorenza,Florastraße - Via Flora 9,39020,Watles - Vatles,6.3,46.670756,10.5532065
3712,309091765,Gasthof Avinga,,+39 0473 832177,http://avinga.info/,Taufers im Münstertal - Tubre,St. Johann-Straße - Via S. Giovanni 78,39020,Nordisches Skizentrum Schlinig - Centro sci nordico Slingia,7.8,46.6362383,10.459247
3713,311948429,Bar Restaurant San Lugano,,,,,,,Jochgrimm,5.5,46.3130939,11.3921257
3714,313599213,Residence Calva,italian,+39 0473 831109,https://www.calva.it/,Mals - Malles Venosta,140,39024,Watles - Vatles,4.4,46.6802244,10.532388
3715,314824770,Sportbar Percha,cake;coffee_shop;pizza;regional;sandwich,,,Percha - Perca,In der Aue 2,39030,Kronplatz - Plan de Corones,4.1,46.7882628,11.9900745
3716,316199673,Restaurant Pizzeria Lampl,regional,+39 0473 831085,,Mals - Malles Venosta,Dr.-H.-Flora-Straße - Via Dr. H. Flora 4,39024,Watles - Vatles,4.2,46.6914405,10.5441034
3717,316626923,Ortler,italian;pizza;regional,+39 0473 236604,,Meran - Merano,Gampenstraße - Via delle Palade 52,39012,Falzeben 2,7.4,46.6613758,11.1582035
3718,316628768,Asia Point,chinese,+39 0473 447474,https://asiapoint.business.site/,,,,Falzeben 2,8.3,46.6584268,11.146622
3719,316660828,Ristorante La Baita,regional,+39 0462 230283,,,1,,Jochgrimm,3.9,46.3146613,11.4713783
3720,317026506,Restaurant Martinerhof,pizza;regional,,,St. Martin in Passeier - San Martino in Passiria,Jaufenstraße,39010,Saxner II,8.0,46.7845506,11.2290999
3721,317061407,Restaurant Michlwirt,,+39 328 3638861,www.michlwirt.it,Mals - Malles Venosta,36,39024,Watles - Vatles,5.8,46.6815326,10.5583903
3722,317061453,Restaurant Pizzeria Remo,pizza,+39 0473 835210,http://www.restaurantpizzeriaremo.com/,Mals - Malles Venosta,5,39024,Watles - Vatles,5.6,46.6839335,10.5587346
3723,317620605,Pizzeria Restaurant Mösl,pizza,+39 0473 210780,https://www.pizzeria-moesl.it,Meran - Merano,Priamiweg - Via Priami 1,39012,Falzeben 2,5.9,46.6726233,11.1752508
3724,317944899,Gasthof Gemse - Albergo Camoscio,,+39 0473 831148,http://www.gasthof-gemse.it/,Mals - Malles Venosta,1,39024,Watles - Vatles,6.3,46.7215693,10.5781907
3725,319776052,Tre Faggi,regional,+39 0461 761016,,,,,Sci Club Valcampelle ASD,8.5,46.0086311,11.4315466
3726,320282405,Al Tastavin,regional,,,,,,Ski Revolution,5.5,46.0669078,11.6519539
3727,323265598,Spolverino,,,,,,,Folgarida-Marilleva,0.7,46.2850698,10.8376176
3728,323676098,La Vecchia Fattoria,italian,+39 0461 700242,http://www.vecchiafattorialevico.it/,Levico Terme,Via per Caldonazzo 27,38056,Lait primi passi 1-2,5.8,46.0102847,11.2967709
3729,323704820,Restaurant Rischon,barbecue;german;bavarian;italian,+39 0474 431353,https://rischon.it,,,,Kronplatz - Plan de Corones,0.7,46.7761501,11.9484866
3730,326624300,Mostizzolo,,,,,,,albl,14.7,46.393594,11.0133453
3731,327293543,Gasthof zum Schlern,,+390471706425,https://www.gasthof-zum-schlern.it,,Seiserstr. 8,,Seiser Alm - Mont de Sëuc - Alpe di Siusi,7.4,46.5319018,11.5309944
3732,327322455,Ristorante Al Capriolo,,,,,,,Pradis_ci,6.8,46.0965978,11.2618093
3733,327616392,Stanglerhof,,,,,,,Seiser Alm - Mont de Sëuc - Alpe di Siusi,7.8,46.5315957,11.5253825
3734,331045899,Osteria al Rabies,regional,,,Rabbi,134,38020,Biancaneve,11.5,46.4008725,10.8459123
3735,331108897,Unterschwarzplatz,,,,Naturns - Naturno,Nörderberg - Monte Tramontana 39,39025,Schwemmalm,12.2,46.6337673,11.0044245
3736,331108898,Waldschenke,,+39 0473 668206,https://www.waldschenke.info/,Naturns - Naturno,117,39025,Schwemmalm,12.0,46.6343996,10.9966511
3737,331155754,Albergo Vittoria,italian,,,,,,Sci Club Valcampelle ASD,7.6,46.0512226,11.4096432
3738,334822664,Moos Alm,regional,+39 0474 948735,https://www.moosalm.it/,Gsies - Valle di Casies,Pater-Steinmair-Weg - Via Pater Steinmair 10,39030,Gsieser Tal,7.0,46.8477168,12.2477654
3739,335259554,Pitschlmann,,,,,,,Seiser Alm - Mont de Sëuc - Alpe di Siusi,10.7,46.5161565,11.4916241
3740,336929393,Ristorante ai Larici,regional,,,,,,Ski Revolution,7.2,46.0509183,11.6543597
3741,338525442,Malga Boer,,,,,,,Ski Area San Pellegrino - Falcade,1.5,46.3804417,11.8187881
3742,339533661,Lanahof Bierhaus,,+39 0473 563079,https://www.lanahof.it/,Lana,Maria-Hilf-Straße 3,39011,Falzeben 2,10.6,46.6158275,11.1457274
3743,347599100,Gran Paradiso,,,,,,,Sport Schenk,3.2,46.5254282,11.7587776
3744,351043931,Buschenschank Salfgut,regional,,,,,,Falzeben 2,3.6,46.6808259,11.2048291
3745,356782697,Nesselhütte,regional,,,,,,Breiteben,0.2,46.8467839,11.6837216
3746,359400785,Hollenzalm,,,,,,,Klausberg - Monte Chiusetta,6.2,47.031979,12.0053861
3747,360935880,Baumgartner Kaser,,,,,,,Drei Zinnen - Tre Cime,8.2,46.7137472,12.2363182
3748,361609096,Haidacheralm – Malga Haidacher,,,,,,,Gsieser Tal,10.8,46.8527967,12.0491523
3749,361707594,Dickhof Jausenstation,regional,,,Naturns - Naturno,Sonnenberg-Monte Sole 50,39025,Schwemmalm,14.8,46.6680955,10.9643977
3750,361715942,Agritur Malga Sadole,,,,,,,Alpe Cermis,8.7,46.2603345,11.5979899
3751,362363665,Hotel Aurai,regional,+39 0461 766239,https://www.hotelaurai.it/,,,,Centro fondo Val Campelle,3.5,46.1344157,11.4765818
3752,363615421,Restaurant Pircher,regional,,,Nals - Nalles,Weinstraße - Strada del Vino 45,39010,Falzeben 2,13.0,46.5638445,11.2050835
3753,363616266,Kathi´s Jausenstation - Ristoro Kathi´s,regional,,,Nals - Nalles,Weinstraße - Strada del Vino 27,39010,Falzeben 2,12.8,46.5683472,11.1965265
3754,363936658,Rifugio Federico Augusto,regional,+39 0462 764919,,,,,Belvedere - Col Rodella - Passo Pordoi,3.6,46.5004073,11.7451847
3755,364728439,Alprechtalm,regional,,,,,,Rein in Taufers - Riva di Tures,8.1,47.018808,12.1003773
3756,365552069,Miramonti - La Pozza,,,,,,,Pista 2 (DX),7.3,45.9856135,10.6615419
3757,366921017,Haidenhof,,+390473564451,https://www.haidenhof.it/,,Lebenbergstraße 17,,Falzeben 2,10.1,46.634829,11.1339951
3758,368645471,Lavarellahütte - Rifugio Lavarella,local,+39 0474 501094,https://lavarella.it,Mareo - Marebbe - Enneberg,Fanes 4,39030,Alta Badia Shop & Rental,8.5,46.611228,12.0069906
3759,368791121,Galmein,,+39 0473 668117,https://www.suedtirol.info/de/erleben/jausenstation-galmein_activity_70108,Naturns - Naturno,Sonnenberg-Monte Sole 41,39025,,,46.6687013,10.9938978
3760,369411389,Hotel Lamm,italian,,,,,,Schöneben - Belpiano,3.8,46.7671867,10.5332061
3761,369460111,Kälberalm - Malga dei vitelli,,,,,,,Sport Thöni,2.4,46.5394445,10.5832566
3762,370340471,Seegruben Alm - Malga Seegruben,regional,,,,,,albl,3.8,46.5184103,10.9827675
3763,372432815,Pizzeria Schiessstand,,+39 0471 860310,https://www.schiessstand.it/,Tramin an der Weinstraße - Termeno sulla Strada del Vino,Schießstandweg - Via Tiro a Segno 10,39040,Petersberg - Monte San Pietro,12.1,46.3472555,11.2455714
3764,372964922,Gasthaus Schöneck,,,,,,,Rosskopf,4.8,46.899135,11.3460445
3765,373207863,Buschenschank Pedratsch,buschenschank,,,,,,Loipe Panider Sattel - Pista Passo Pinei,5.5,46.6001448,11.554491
3766,374341987,Turmhof Jausenstation,,+39 0471 880 122,https://www.tiefenbrunner.com/bistro-castel-turmhof/,Kurtatsch an der Weinstraße - Cortaccia sulla Strada del Vino,Schloßweg - Via Castello 4,39040,,,46.3007998,11.2131821
3767,374522887,Ristorante Malga Panna,italian,+39 0462 573489,https://www.malgapanna.it/,Moena,Strada de Sort 64,38035,Ski Area Alpe Lusia,6.0,46.3769895,11.6438525
3768,374523110,Ristorante Malga Peniola,,,,,,,Latemar Dolomites,5.8,46.3650342,11.6353374
3769,375955998,Gasthaus Lieg,,,,,,,Loipe Panider Sattel - Pista Passo Pinei,6.5,46.5797924,11.5332125
3770,383402010,Kalterer Weinstube,,+39 0471 963198,,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Andreas-Hofer-Straße - Via Andreas Hofer 7,39052,Petersberg - Monte San Pietro,11.1,46.4148761,11.2468054
3771,386376071,Moja,italian,+39 0464 435820,http://www.mojaristorante.it/#modern-organic-thai,,,,Campeggio,13.1,45.8831306,11.0196636
3772,389915938,Restaurant Pizzeria Salegg,,,,,,,Seiser Alm - Mont de Sëuc - Alpe di Siusi,5.4,46.5386641,11.5563888
3773,394428363,Cason,local,,,,,,Val Gardena,1.9,46.5381771,11.7284531
3774,394926936,Schönwald Hotel,,+39 0471 613 202,https://www.hotel-schoenwald.com/,Welschnofen - Nova Levante,Gummerer Straße - Via San Valentino 52,39056,24 Laurin I,4.5,46.4314004,11.5181565
3775,394984768,Ristorante Bar Pizzeria Capriccio,,,,Primiero San Martino di Castrozza,Via Roma 41,38054,San Martino di Castrozza,8.7,46.1803846,11.8319083
3776,395315349,Masaré Hütte - Baita Masarè,,,,,,,Carezza,2.2,46.415951,11.6082113
3777,395318007,Mas de la Bolp,,,https://www.masdelabolp.it/,,,,Biancaneve,11.1,46.3970684,10.8424185
3778,395524072,Il Caminetto,italian;pizza,+39 0439 762088,https://www.ristoranteilcaminetto.net,Transacqua di Primiero,Via Lungo Canali 29,,San Martino di Castrozza,9.0,46.1798835,11.839004
3779,396222407,Pizzeria La Marisana,pizza,,,,,,Jochgrimm,4.6,46.305371,11.4626139
3780,396267321,Restaurant Lamm,,,,,,,Loipe Panider Sattel - Pista Passo Pinei,3.2,46.5734228,11.6591669
3781,396945277,Sureghes,,+39 0471 796256,https://www.valgardena.it/en/accommodation/base/hotel/ortisei-val-gardena/albergo-sureghes/824D853029E711D599D20050DA7125DB/,Urtijëi - St.Ulrich - Ortisei,Streda Setil 5,39046,Loipe Panider Sattel - Pista Passo Pinei,4.2,46.5729585,11.6723832
3782,404413967,BikeBreak - Bicigrill Faedo,regional,,https://www.bikebreak.it,Faedo,Località Masetto 13,,La Rocca,8.9,46.2127949,11.1481444
3783,404969237,Ristorante Pizzeria Bar Centrale,pizza,,,,,,Pradis_ci,1.2,46.1610688,11.3024096
3784,411716099,Agritur Malgola,,,,,,,Noleggio Sci Peio dai Maestri,8.7,46.2781448,10.6549732
3785,411716123,Agriturismo Volpaia,,,,,,,Noleggio Sci Peio dai Maestri,7.8,46.2859333,10.6730825
3786,412082468,Buschenschank Putzerhof,buschenschank,,,,,,Loipe Panider Sattel - Pista Passo Pinei,5.7,46.6013191,11.5520421
3787,412992379,Buschenschank Buchnerhof,,,,,,,Loipe Panider Sattel - Pista Passo Pinei,5.9,46.60217,11.5495684
3788,412992399,Buchfelderhof,buschenschank,,,,,,Loipe Panider Sattel - Pista Passo Pinei,6.0,46.6024302,11.5489451
3789,420833949,Stolla Alm - Malga Stolla,https://www.drei-zinnen.info/media/175385bb-96fc-4c66-bd96-3186c087b360/monografie-wandern-2017-internet.pdf,,,,,,Drei Zinnen - Tre Cime,11.5,46.6476187,12.1715949
3790,421829960,Agritur Al Paradis,regional,,,Portolo,Via al Paradis 1,38010,La Rocca,14.8,46.3026079,11.0603765
